product_id,product_name,brand,price,unit_price,quantity,ean,article_number,description,image,product_url
00403875,Wolf Eigold Bandnudeln,,"2,37 €","1 kg 4,74 €",500 g Packung,00403875,Art. Nr.: 00-403875,Wolf Eigold Bandnudeln online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-403875-576472146-ZWfi19x5.jpg,https://shop.billa.at/produkte/wolf-eigold-bandnudeln-00403875
00254584,Red Band Sweet Mushrooms,,"1,99 €",100 g Beutel,100 g Beutel,00254584,Art. Nr.: 00-254584,Red Band Sweet Mushrooms online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-254584-0935060249-VWXz_9dg.jpg,https://shop.billa.at/produkte/red-band-sweet-mushrooms-00254584
00573700,BILLA Apfelsaft,,"1,69 €","1 Liter 1,69 €","1 Liter 1,69 €",00573700,Art. Nr.: 00-573700,BILLA Apfelsaft online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-573700-29351437-DzpvGWZ6.jpg,https://shop.billa.at/produkte/billa-apfelsaft-00573700
00295683,"Freche Freunde Quetschie Apfel, Mango & Pfirsich",,"1,49 €",100 g Beutel,100 g Beutel,00295683,Art. Nr.: 00-295683,"Freche Freunde Quetschie Apfel, Mango & Pfirsich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!",https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-295683-0123998750--GAZF1bX.jpg,https://shop.billa.at/produkte/freche-freunde-quetschie-apfel-mango-und-pfirsich-00295683
00729425,BILLA Bio Konfitüre Extra Erdbeere,,"2,99 €","1 kg 7,21 €",415 g Glas,00729425,Art. Nr.: 00-729425,BILLA Bio Konfitüre Extra Erdbeere online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-729425-0509913301-UlXU0LTR.jpg,https://shop.billa.at/produkte/billa-bio-konfituere-extra-erdbeere-00729425
00748284,Neoh Peanut Riegel 3er,,"3,99 €","100 g 4,75 €",84 g Packung,00748284,Art. Nr.: 00-748284,Neoh Peanut Riegel 3er online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-748284-1643625863-EFhApDQV.png,https://shop.billa.at/produkte/neoh-peanut-riegel-3er-00748284
00418797,Rio Mare Thunfisch natur,,"3,99 €","1 kg Abtr.G 35,63 €",160 g Dose,00418797,Art. Nr.: 00-418797,Rio Mare Thunfisch natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-418797-0891658745-RYOCyiFe.jpg,https://shop.billa.at/produkte/rio-mare-thunfisch-natur-00418797
00522139,Ja! Natürlich Leinöl,,"5,99 €","1 Liter 23,96 €",250 ml Flasche,00522139,Art. Nr.: 00-522139,Ja! Natürlich Leinöl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-522139-975976682-ZI7zi8pd.jpg,https://shop.billa.at/produkte/ja-natuerlich-leinoel-00522139
00881932,Castello Sinnlich prickelnder Cheddar Scheiben,,"3,49 €","100 g 2,49 €",140 g Packung,00881932,Art. Nr.: 00-881932,Castello Sinnlich prickelnder Cheddar Scheiben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-881932-0100135901-wGe3LhB1.jpg,https://shop.billa.at/produkte/castello-sinnlich-prickelnder-cheddar-scheiben-00881932
00911506,Inzersdorfer Bohnen mit Speck,,"5,99 €","1 kg 7,49 €",800 g Dose,00911506,Art. Nr.: 00-911506,Inzersdorfer Bohnen mit Speck online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-911506-0480150128-VZ0Im43Q.jpg,https://shop.billa.at/produkte/inzersdorfer-bohnen-mit-speck-00911506
00420675,Pick Originale Ungarische Salami,,"8,99 €","100 g 3,60 €",250 g Stück,00420675,Art. Nr.: 00-420675,Pick Originale Ungarische Salami online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-420675-0436331452-XZwboaPF.jpg,https://shop.billa.at/produkte/pick-originale-ungarische-salami-00420675
00715232,BILLA Bio Knusperstangerl Mais,,"0,89 €","1 kg 29,67 €",30 g Beutel,00715232,Art. Nr.: 00-715232,BILLA Bio Knusperstangerl Mais online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-715232-0203062212-3UC6Xkb3.jpg,https://shop.billa.at/produkte/billa-bio-knusperstangerl-mais-00715232
00921747,Waldland Mohnstrudel,,"6,59 €","1 kg 11,36 €",580 g Stück,00921747,Art. Nr.: 00-921747,Waldland Mohnstrudel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-921747-0884021066-u7SIkHMT.jpg,https://shop.billa.at/produkte/waldland-mohnstrudel-00921747
00770330,Eristoff Ice Lemon,,"1,99 €","1 Liter 7,96 €","1 Liter 7,96 €",00770330,Art. Nr.: 00-770330,Eristoff Ice Lemon online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770330-0167235308-XPu9bYP0.jpg,https://shop.billa.at/produkte/eristoff-ice-lemon-00770330
00427972,Schärdinger Naturjoghurt 1%,,"0,75 €","1 kg 3,00 €",250 g Becher,00427972,Art. Nr.: 00-427972,Schärdinger Naturjoghurt 1% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-427972-898358193-OCc2cgDL.jpg,https://shop.billa.at/produkte/schaerdinger-naturjoghurt-1-00427972
0020242,Dr. Oetker Blattgelatine,,"1,99 €","1 kg 99,50 €",20 g Packung,12345678,Art. Nr.: 00-20242,Dr. Oetker Blattgelatine online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-20242-422039183-SBfHMOgL.jpg,https://shop.billa.at/produkte/dr-oetker-blattgelatine-0020242
0014058,Beach Flower Mangos in Spalten,,"2,79 €","1 kg Abtr.G 12,13 €",425 g Dose,12345678,Art. Nr.: 00-14058,Beach Flower Mangos in Spalten online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-14058-01347728616-hxo5UmGH.jpg,https://shop.billa.at/produkte/beach-flower-mangos-in-spalten-0014058
00690608,Schremser Bio Naturtrüb,,"1,52 €",,"500 ml 2,30 €",00690608,Art. Nr.: 00-690608,Schremser Bio Naturtrüb online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-690608-1125074435-w2voCE-U.jpg,https://shop.billa.at/produkte/schremser-bio-naturtrueb-00690608
00719242,BILLA Traubensaft,,"1,99 €","1 Liter 1,99 €","1 Liter 1,99 €",00719242,Art. Nr.: 00-719242,BILLA Traubensaft online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-719242-343059-_cR2OzAy.jpg,https://shop.billa.at/produkte/billa-traubensaft-00719242
001604,Bounty,,"1,49 €","100 g 2,61 €",57 g Stück,12345678,Art. Nr.: 00-1604,Bounty online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-1604-1123250682-W_r18vnP.jpg,https://shop.billa.at/produkte/bounty-001604
00822356,Kotányi Curcuma Gemahlen,,"3,49 €",1 kg Beutel,1 kg Beutel,00822356,Art. Nr.: 00-822356,Kotányi Curcuma Gemahlen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-822356-0101594897-sSOluaZl.jpg,https://shop.billa.at/produkte/kotanyi-curcuma-gemahlen-00822356
00912378,efko Gurki,,"2,99 €","1 kg Abtr.G 15,74 €",330 g Glas,00912378,Art. Nr.: 00-912378,efko Gurki online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-912378-154603251-1kUFtF7p.jpg,https://shop.billa.at/produkte/efko-gurki-00912378
00722195,Clever Sugo Arrabbiata,,"1,49 €","1 kg 3,55 €",420 g Glas,00722195,Art. Nr.: 00-722195,Clever Sugo Arrabbiata online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-722195-0728365326-gaSfcJf2.jpg,https://shop.billa.at/produkte/clever-sugo-arrabbiata-00722195
00295782,Peppersweet Kräuter der Provence - Die Käsemacher,,"4,19 €","100 g 2,99 €",140 g Stück,00295782,Art. Nr.: 00-295782,Peppersweet Kräuter der Provence - Die Käsemacher online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-295782-806789557-dybNCar3.jpg,https://shop.billa.at/produkte/peppersweet-kraeuter-der-provence-die-kaesemacher-00295782
00397416,Il Conte Bio Kalamata Oliven mit Kern,,"2,79 €","1 kg Abtr.G 15,50 €",350 g Glas,00397416,Art. Nr.: 00-397416,Il Conte Bio Kalamata Oliven mit Kern online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-397416-0849230618-6yFCcnWy.jpg,https://shop.billa.at/produkte/il-conte-bio-kalamata-oliven-mit-kern-00397416
00464445,Hans Igler Ricciolino,,"12,99 €","1 Liter 17,32 €","1 Liter 17,32 €",00464445,Art. Nr.: 00-464445,Hans Igler Ricciolino online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-464445-89357353-RjtYHHw3.jpg,https://shop.billa.at/produkte/hans-igler-ricciolino-00464445
00728596,BILLA Kräuter der Provence,,"0,99 €",,16 g Glas,00728596,Art. Nr.: 00-728596,BILLA Kräuter der Provence online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-728596-0100874580-TXvprHam.jpg,https://shop.billa.at/produkte/billa-kraeuter-der-provence-00728596
0034407,Handl Tyrol Schinkenspeck - Tiroler Speck g.g.A.,,"3,79 €",Ab 100 g,Ab 100 g,12345678,Art. Nr.: 00-34407,Handl Tyrol Schinkenspeck - Tiroler Speck g.g.A. online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-34407-561574591-6HIOkpGM.jpg,https://shop.billa.at/produkte/handl-tyrol-schinkenspeck-tiroler-speck-gga-0034407
00701156,Coppenrath & Wiese Lust auf Vegan Donauwellen Torte,,"10,99 €","1 kg 24,98 €",440 g Karton,00701156,Art. Nr.: 00-701156,Coppenrath & Wiese Lust auf Vegan Donauwellen Torte online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-701156-1259781117--wkKZMHg.jpg,https://shop.billa.at/produkte/coppenrath-und-wiese-lust-auf-vegan-donauwellen-torte-00701156
00405953,Parmalat Chef Panna,,"1,99 €","1 Liter 9,95 €",200 ml Packung,00405953,Art. Nr.: 00-405953,Parmalat Chef Panna online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-405953-0368345435-RYZlQ7PM.jpg,https://shop.billa.at/produkte/parmalat-chef-panna-00405953
0055319,Kuner Sauce Tartare,,"2,79 €","1 Liter 11,16 €",250 ml Flasche,12345678,Art. Nr.: 00-55319,Kuner Sauce Tartare online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-55319-835265790-g5OFisut.jpg,https://shop.billa.at/produkte/kuner-sauce-tartare-0055319
00723791,Starbucks by Nespresso Caramel,,"5,49 €","1 kg 107,65 €",51 g Karton,00723791,Art. Nr.: 00-723791,Starbucks by Nespresso Caramel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-723791-0870268071-WzOQP7SC.jpg,https://shop.billa.at/produkte/starbucks-by-nespresso-caramel-00723791
00247071,Power System Cookie Chocolate Chip,,"1,99 €","1 kg 39,80 €",50 g Stück,00247071,Art. Nr.: 00-247071,Power System Cookie Chocolate Chip online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-247071-1890451315-5VSs-3NV.jpg,https://shop.billa.at/produkte/power-system-cookie-chocolate-chip-00247071
00179416,Kotányi Rosmarin Gemahlen,,"2,99 €",1 kg Beutel,1 kg Beutel,00179416,Art. Nr.: 00-179416,Kotányi Rosmarin Gemahlen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-179416-2056012990-yzupZ5Is.jpg,https://shop.billa.at/produkte/kotanyi-rosmarin-gemahlen-00179416
00100767,Hutesa Oliven Grün ohne Kern,,"1,49 €","1 kg Abtr.G 22,92 €",140 g Glas,00100767,Art. Nr.: 00-100767,Hutesa Oliven Grün ohne Kern online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-100767-0138953419-ftQyAyLx.jpg,https://shop.billa.at/produkte/hutesa-oliven-gruen-ohne-kern-00100767
00416354,Darbo Fruchtreich Preiselbeer,,"3,19 €","1 kg 15,95 €",200 g Glas,00416354,Art. Nr.: 00-416354,Darbo Fruchtreich Preiselbeer online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-416354-738882571-mqqzOyIn.jpg,https://shop.billa.at/produkte/darbo-fruchtreich-preiselbeer-00416354
00565323,Iglo Basilikum,,"1,89 €","1 kg 47,25 €",40 g Becher,00565323,Art. Nr.: 00-565323,Iglo Basilikum online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-565323-0766004248-7g0yDTAS.jpg,https://shop.billa.at/produkte/iglo-basilikum-00565323
00809324,Felix Gulaschsuppe,,"6,49 €","1 kg 8,11 €",800 g Dose,00809324,Art. Nr.: 00-809324,Felix Gulaschsuppe online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-809324-1432159325-yBDBL1aF.jpg,https://shop.billa.at/produkte/felix-gulaschsuppe-00809324
00747393,Teekanne Kindertee Bibo Beere,,"3,79 €",,~0g,00747393,Art. Nr.: 00-747393,Teekanne Kindertee Bibo Beere online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-747393-0231603119-fNVJG_cB.jpg,https://shop.billa.at/produkte/teekanne-kindertee-bibo-beere-00747393
00850002,WC-Ente Total Aktiv Gel Minze,,"2,79 €","1 Liter 3,72 €",750 ml Flasche,00850002,Art. Nr.: 00-850002,WC-Ente Total Aktiv Gel Minze online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-850002-0189798911-EjWw6cz2.jpg,https://shop.billa.at/produkte/wcente-total-aktiv-gel-minze-00850002
00908274,Shan Shi Kokosmilch,,"1,79 €","1 Liter 10,85 €",165 ml Dose,00908274,Art. Nr.: 00-908274,Shan Shi Kokosmilch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-908274-1501500063-QPO_dsOM.jpg,https://shop.billa.at/produkte/shan-shi-kokosmilch-00908274
00336804,Habibi & Hawara Hummus Natur,,"4,39 €","100 g 1,37 €",320 g Packung,00336804,Art. Nr.: 00-336804,Habibi & Hawara Hummus Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-336804-780016510-I0pL11US.jpg,https://shop.billa.at/produkte/habibi-und-hawara-hummus-natur-00336804
00418321,BILLA Schokoraspeln Zartbitter,,"1,79 €",100 g Schachtel,100 g Schachtel,00418321,Art. Nr.: 00-418321,BILLA Schokoraspeln Zartbitter online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-418321-531068412-ZfdQdDHF.jpg,https://shop.billa.at/produkte/billa-schokoraspeln-zartbitter-00418321
00809903,BILLA Baguette Salami Maasdamer,,"3,49 €","1 kg 21,15 €",165 g Stück,00809903,Art. Nr.: 00-809903,BILLA Baguette Salami Maasdamer online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-809903-798299332-eIVcJxRj.jpg,https://shop.billa.at/produkte/billa-baguette-salami-maasdamer-00809903
00664699,blend-a-med 3D White Vitalizing Fresh Zahncreme,,"2,59 €",,75 ml Tube,00664699,Art. Nr.: 00-664699,blend-a-med 3D White Vitalizing Fresh Zahncreme online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-664699-866970877-NS1KlFAc.jpg,https://shop.billa.at/produkte/blendamed-3d-white-vitalizing-fresh-zahncreme-00664699
00701155,Coppenrath & Wiese Lust auf Vegan Himbeer-Mandel Kuchen,,"10,99 €","1 kg 23,38 €",470 g Karton,00701155,Art. Nr.: 00-701155,Coppenrath & Wiese Lust auf Vegan Himbeer-Mandel Kuchen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-701155-0967577218-HhZl4kPg.jpg,https://shop.billa.at/produkte/coppenrath-und-wiese-lust-auf-vegan-himbeermandel-kuchen-00701155
00959987,Haberfellner Pizzamehl Spezial,,"1,89 €",1 kg Packung,1 kg Packung,00959987,Art. Nr.: 00-959987,Haberfellner Pizzamehl Spezial online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-959987-0134315392-KScWnApn.jpg,https://shop.billa.at/produkte/haberfellner-pizzamehl-spezial-00959987
00279758,Indomie Instant Nudelsuppe Gemüse,,"2,99 €","1 kg 7,97 €",375 g Packung,00279758,Art. Nr.: 00-279758,Indomie Instant Nudelsuppe Gemüse online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-279758-547049983-rQLE6PIQ.jpg,https://shop.billa.at/produkte/indomie-instant-nudelsuppe-gemuese-00279758
